id-mapa,anio,mes,dia,fecha,franja,tipo,subtipo,uso_arma,uso_moto,barrio,comuna,latitud,longitud,cantidad
855337,2022,JUNIO,JUEVES,2022-06-30,13.0,Vialidad,Lesiones por siniestros viales,NO,NO,RECOLETA,2.0,-34.593693,-58.412749,1
56709,2022,JULIO,SABADO,2022-07-23,22.0,Hurto,Hurto total,NO,NO,SAN NICOLAS,1.0,-34.603991,-58.386529,1
95405,2022,MAYO,LUNES,2022-05-09,20.0,Robo,Robo total,NO,NO,FLORES,7.0,-34.621303,-58.460418,1
9785,2022,OCTUBRE,SABADO,2022-10-01,3.0,Robo,Robo total,SI,NO,VILLA LUGANO,8.0,-34.678926,-58.492315,1
28896,2022,JULIO,MIERCOLES,2022-07-20,17.0,Robo,Robo total,NO,NO,MATADEROS,9.0,-34.66163,-58.49097,1
88254,2022,MAYO,LUNES,2022-05-09,21.0,Hurto,Hurto total,NO,NO,PARQUE CHAS,15.0,-34.580124,-58.480602,1
40270,2022,AGOSTO,LUNES,2022-08-29,11.0,Robo,Robo automotor,SI,NO,SAN NICOLAS,1.0,-34.601056,-58.376008,1
951409,2022,DICIEMBRE,VIERNES,2022-12-09,22.0,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4.0,-34.634634,-58.361212,1
109953,2022,SEPTIEMBRE,MIERCOLES,2022-09-14,0.0,Hurto,Hurto total,NO,NO,VILLA DEL PARQUE,11.0,-34.608518,-58.486173,1
4406,2022,OCTUBRE,VIERNES,2022-10-28,1.0,Robo,Robo total,NO,NO,VILLA CRESPO,15.0,-34.59711,-58.4327,1
94342,2022,OCTUBRE,JUEVES,2022-10-20,20.0,Robo,Robo total,NO,NO,BOCA,4.0,-34.635314,-58.358917,1
43759,2022,OCTUBRE,VIERNES,2022-10-28,20.0,Robo,Robo total,NO,NO,PARQUE PATRICIOS,4.0,-34.640202,-58.389888,1
990328,2022,SEPTIEMBRE,MIERCOLES,2022-09-14,8.0,Amenazas,Amenazas,NO,NO,VILLA GRAL. MITRE,11.0,-34.603316,-58.464711,1
928920,2022,JUNIO,MARTES,2022-06-14,12.0,Amenazas,Amenazas,NO,NO,VILLA SOLDATI,8.0,-34.660535,-58.450919,1
22839,2022,JUNIO,MARTES,2022-06-07,16.0,Robo,Robo total,SI,NO,RECOLETA,2.0,-34.595279,-58.393354,1
51848,2022,AGOSTO,JUEVES,2022-08-18,23.0,Robo,Robo total,NO,NO,CONSTITUCION,1.0,-34.622479,-58.385672,1
8265,2022,NOVIEMBRE,DOMINGO,2022-11-13,5.0,Robo,Robo total,NO,SI,CONSTITUCION,1.0,-34.622312,-58.384398,1
105082,2022,AGOSTO,DOMINGO,2022-08-14,20.0,Hurto,Hurto total,NO,NO,NUEVA POMPEYA,4.0,-34.64193393,-58.42172954,1
68577,2022,NOVIEMBRE,MIERCOLES,2022-11-02,7.0,Hurto,Hurto total,NO,NO,CHACARITA,15.0,-34.591655,-58.452369,1
861897,2022,SEPTIEMBRE,VIERNES,2022-09-09,13.0,Vialidad,Lesiones por siniestros viales,NO,NO,AGRONOMIA,15.0,-34.592099,-58.496934,1
53129,2022,SEPTIEMBRE,DOMINGO,2022-09-18,7.0,Robo,Robo total,NO,NO,PARQUE AVELLANEDA,9.0,-34.657139,-58.472019,1
79891,2022,SEPTIEMBRE,LUNES,2022-09-26,8.0,Hurto,Hurto total,NO,NO,VILLA DEVOTO,11.0,-34.59619573,-58.51376245,1
38384,2022,JULIO,JUEVES,2022-07-21,9.0,Robo,Robo total,NO,NO,RETIRO,1.0,-34.590865,-58.373846,1
63615,2022,NOVIEMBRE,JUEVES,2022-11-10,11.0,Robo,Robo total,SI,NO,FLORESTA,10.0,-34.624231,-58.488989,1
1742,2022,MARZO,MIERCOLES,2022-03-23,0.0,Robo,Robo total,SI,NO,BALVANERA,3.0,-34.602089,-58.402309,1
61480,2022,SEPTIEMBRE,JUEVES,2022-09-08,12.0,Robo,Robo total,NO,NO,COLEGIALES,13.0,-34.56925784,-58.45179929,1
82699,2022,NOVIEMBRE,SABADO,2022-11-19,6.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.60701,-58.394098,1
102749,2022,ABRIL,SABADO,2022-04-30,21.0,Robo,Robo total,NO,SI,BARRACAS,4.0,-34.629329,-58.379028,1
81576,2022,AGOSTO,SABADO,2022-08-27,7.0,Hurto,Hurto total,NO,NO,MATADEROS,9.0,-34.652273,-58.511829,1
71742,2022,ABRIL,MARTES,2022-04-26,12.0,Robo,Robo total,NO,NO,SAAVEDRA,12.0,-34.55511,-58.487623,1
86904,2022,DICIEMBRE,JUEVES,2022-12-29,18.0,Hurto,Hurto total,NO,NO,RECOLETA,2.0,-34.595558,-58.397377,1
55677,2022,MAYO,LUNES,2022-05-02,0.0,Hurto,Hurto total,NO,NO,VILLA DEVOTO,11.0,-34.600152,-58.510841,1
98842,2022,FEBRERO,LUNES,2022-02-07,20.0,Robo,Robo total,NO,SI,PARQUE AVELLANEDA,9.0,-34.652845,-58.473257,1
100323,2022,ABRIL,JUEVES,2022-04-14,17.0,Robo,Robo total,NO,NO,ALMAGRO,5.0,-34.610109,-58.424567,1
980707,2022,SEPTIEMBRE,SABADO,2022-09-10,15.0,Amenazas,Amenazas,NO,NO,BALVANERA,3.0,-34.611393,-58.408261,1
56026,2022,NOVIEMBRE,MIERCOLES,2022-11-16,4.0,Hurto,Hurto total,NO,NO,SAN NICOLAS,1.0,-34.607256,-58.38078,1
20574,2022,OCTUBRE,MARTES,2022-10-25,12.0,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12.0,-34.565291,-58.47856,1
24007,2022,AGOSTO,MIERCOLES,2022-08-17,23.0,Robo,Robo total,SI,NO,VILLA URQUIZA,12.0,-34.57011,-58.486881,1
43524,2022,NOVIEMBRE,MIERCOLES,2022-11-02,12.0,Hurto,Hurto total,NO,NO,BOCA,4.0,-34.636144,-58.3584,1
18047,2022,ABRIL,VIERNES,2022-04-01,23.0,Robo,Robo total,SI,NO,ALMAGRO,5.0,-34.619642,-58.422251,1
79212,2022,AGOSTO,SABADO,2022-08-06,12.0,Robo,Robo total,SI,NO,SAN CRISTOBAL,3.0,-34.628691,-58.401106,1
7447,2022,MAYO,DOMINGO,2022-05-22,0.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.584915,-58.441152,1
85251,2022,MAYO,VIERNES,2022-05-20,16.0,Hurto,Hurto automotor,NO,NO,VILLA DEL PARQUE,11.0,-34.600895,-58.493717,1
927499,2022,ABRIL,MIERCOLES,2022-04-27,3.0,Lesiones,Lesiones Dolosas,NO,NO,VILLA LUGANO,8.0,-34.664156,-58.475521,1
995089,2022,FEBRERO,VIERNES,2022-02-04,20.0,Amenazas,Amenazas,NO,NO,VILLA DEL PARQUE,11.0,-34.59885,-58.490026,1
56041,2022,MARZO,VIERNES,2022-03-18,23.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.611165,-58.413035,1
64744,2022,MAYO,LUNES,2022-05-30,6.0,Robo,Robo total,NO,NO,RETIRO,1.0,-34.582363,-58.376569,1
1005882,2022,OCTUBRE,SABADO,2022-10-29,10.0,Lesiones,Lesiones Dolosas,NO,NO,CHACARITA,15.0,-34.583883,-58.45621,1
14873,2022,ENERO,VIERNES,2022-01-28,20.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.60955409,-58.39679338,1
85448,2022,MAYO,MARTES,2022-05-10,21.0,Hurto,Hurto automotor,NO,NO,AGRONOMIA,15.0,-34.592859,-58.492707,1
925119,2022,ENERO,SABADO,2022-01-22,18.0,Lesiones,Lesiones Dolosas,NO,NO,VILLA LUGANO,8.0,-34.671152,-58.490711,1
50870,2022,MARZO,LUNES,2022-03-28,11.0,Hurto,Hurto total,NO,NO,CABALLITO,6.0,-34.623587,-58.448623,1
92775,2022,OCTUBRE,MARTES,2022-10-11,21.0,Robo,Robo total,NO,NO,ALMAGRO,5.0,-34.617461,-58.418279,1
80498,2022,MAYO,LUNES,2022-05-02,6.0,Hurto,Hurto total,NO,NO,LINIERS,9.0,-34.637928,-58.521321,1
48282,2022,DICIEMBRE,VIERNES,2022-12-16,18.0,Robo,Robo total,SI,NO,ALMAGRO,5.0,-34.603976,-58.431328,1
36667,2022,AGOSTO,LUNES,2022-08-01,14.0,Hurto,Hurto total,NO,NO,SAN CRISTOBAL,3.0,-34.623091,-58.402325,1
17209,2022,FEBRERO,DOMINGO,2022-02-06,20.0,Hurto,Hurto total,NO,NO,ALMAGRO,5.0,-34.604127,-58.41436,1
935735,2022,MAYO,MARTES,2022-05-24,8.0,Amenazas,Amenazas,NO,NO,VILLA SOLDATI,8.0,-34.651365,-58.454003,1
49361,2022,ENERO,LUNES,2022-01-24,11.0,Robo,Robo total,SI,NO,CABALLITO,6.0,-34.62834828,-58.43722098,1
2827,2022,FEBRERO,LUNES,2022-02-07,4.0,Robo,Robo total,NO,NO,NUEVA POMPEYA,4.0,-34.647132,-58.419179,1
78650,2022,SEPTIEMBRE,DOMINGO,2022-09-04,7.0,Robo,Robo total,NO,SI,BALVANERA,3.0,-34.618157,-58.391704,1
95653,2022,MARZO,MIERCOLES,2022-03-16,21.0,Robo,Robo automotor,NO,NO,PARQUE CHACABUCO,7.0,-34.636108,-58.4398,1
871711,2022,ENERO,VIERNES,2022-01-21,17.0,Vialidad,Lesiones por siniestros viales,NO,NO,NUÑEZ,13.0,-34.54782,-58.45618,1
69658,2022,ENERO,MARTES,2022-01-25,6.0,Hurto,Hurto total,NO,NO,BOCA,4.0,-34.636297,-58.361411,1
55092,2022,MAYO,SABADO,2022-05-14,14.0,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12.0,-34.567829,-58.487627,1
92797,2022,OCTUBRE,LUNES,2022-10-24,21.0,Robo,Robo total,NO,NO,ALMAGRO,5.0,-34.605856,-58.41495,1
108211,2022,SEPTIEMBRE,MARTES,2022-09-27,5.0,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,10.0,-34.62566077,-58.49589923,1
28932,2022,MAYO,JUEVES,2022-05-12,21.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.598454,-58.403727,1
25410,2022,DICIEMBRE,VIERNES,2022-12-02,21.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.604579,-58.398225,1
38342,2022,MAYO,LUNES,2022-05-30,9.0,Robo,Robo total,NO,NO,CONSTITUCION,1.0,-34.622558,-58.388658,1
73606,2022,FEBRERO,MIERCOLES,2022-02-02,12.0,Robo,Robo total,NO,SI,RECOLETA,2.0,-34.592218,-58.411941,1
42908,2022,ABRIL,MARTES,2022-04-26,20.0,Robo,Robo total,NO,NO,SAN CRISTOBAL,3.0,-34.618594,-58.398442,1
1008677,2022,JULIO,MIERCOLES,2022-07-27,19.0,Amenazas,Amenazas,NO,NO,RETIRO,1.0,-34.581731,-58.381263,1
45747,2022,ENERO,LUNES,2022-01-10,0.0,Hurto,Hurto total,NO,NO,BELGRANO,13.0,-34.55262,-58.452965,1
47916,2022,JUNIO,MIERCOLES,2022-06-15,14.0,Robo,Robo total,NO,NO,VILLA LUGANO,8.0,-34.673866,-58.459274,1
33898,2022,OCTUBRE,JUEVES,2022-10-13,19.0,Robo,Robo total,NO,NO,VILLA LUGANO,8.0,-34.677314,-58.475215,1
903290,2022,SEPTIEMBRE,MIERCOLES,2022-09-14,19.0,Vialidad,Lesiones por siniestros viales,NO,NO,PARQUE PATRICIOS,4.0,-34.630252,-58.408355,1
59608,2022,JUNIO,MARTES,2022-06-14,11.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.559184,-58.427487,1
73080,2022,OCTUBRE,DOMINGO,2022-10-30,7.0,Robo,Robo total,NO,NO,VILLA CRESPO,15.0,-34.598573,-58.4297,1
65356,2022,FEBRERO,LUNES,2022-02-07,7.0,Hurto,Hurto total,NO,NO,MONTE CASTRO,10.0,-34.620374,-58.504248,1
1010118,2022,OCTUBRE,LUNES,2022-10-31,11.0,Amenazas,Amenazas,NO,NO,VILLA ORTUZAR,15.0,-34.578852,-58.477466,1
107992,2022,JULIO,SABADO,2022-07-30,18.0,Robo,Robo total,SI,NO,VILLA DEVOTO,11.0,-34.585563,-58.513144,1
925593,2022,JULIO,MIERCOLES,2022-07-27,14.0,Amenazas,Amenazas,NO,NO,VILLA LUGANO,8.0,-34.669956,-58.488388,1
872473,2022,JULIO,JUEVES,2022-07-14,17.0,Vialidad,Lesiones por siniestros viales,NO,NO,SAN NICOLAS,1.0,-34.604987,-58.381734,1
5765,2022,OCTUBRE,VIERNES,2022-10-07,3.0,Robo,Robo total,SI,NO,RETIRO,1.0,-34.58882,-58.372247,1
847344,2022,OCTUBRE,MARTES,2022-10-25,11.0,Vialidad,Lesiones por siniestros viales,NO,NO,CHACARITA,15.0,-34.596634,-58.453769,1
78790,2022,OCTUBRE,DOMINGO,2022-10-16,8.0,Robo,Robo total,NO,NO,CONSTITUCION,1.0,-34.626047,-58.384373,1
866892,2022,ABRIL,JUEVES,2022-04-07,16.0,Vialidad,Lesiones por siniestros viales,NO,NO,PARQUE AVELLANEDA,9.0,-34.653821,-58.483892,1
5388,2022,JUNIO,LUNES,2022-06-27,2.0,Hurto,Hurto total,NO,NO,COLEGIALES,13.0,-34.568904,-58.44726,1
59695,2022,DICIEMBRE,MARTES,2022-12-27,10.0,Hurto,Hurto total,NO,NO,VILLA CRESPO,15.0,-34.595327,-58.444919,1
37946,2022,OCTUBRE,VIERNES,2022-10-21,9.0,Robo,Robo total,SI,NO,FLORES,7.0,-34.630155,-58.457996,1
54190,2022,NOVIEMBRE,JUEVES,2022-11-03,15.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.607985,-58.39204,1
34840,2022,SEPTIEMBRE,MIERCOLES,2022-09-07,9.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.57067,-58.44087,1
1016,2022,FEBRERO,VIERNES,2022-02-25,0.0,Robo,Robo total,SI,NO,SAN TELMO,1.0,-34.626718,-58.369579,1
107385,2022,MARZO,SABADO,2022-03-12,18.0,Robo,Robo total,NO,NO,MATADEROS,9.0,-34.654723,-58.498675,1
106776,2022,FEBRERO,SABADO,2022-02-19,16.0,Robo,Robo total,NO,NO,SAN CRISTOBAL,3.0,-34.62236,-58.409534,1
44324,2022,OCTUBRE,MARTES,2022-10-25,19.0,Robo,Robo total,NO,NO,CABALLITO,6.0,-34.61834419,-58.43644707,1
988089,2022,ABRIL,VIERNES,2022-04-22,7.0,Lesiones,Lesiones Dolosas,NO,NO,BALVANERA,3.0,-34.605014,-58.412217,1
44493,2022,JUNIO,JUEVES,2022-06-16,12.0,Hurto,Hurto total,NO,NO,BOEDO,5.0,-34.629286,-58.426136,1
79426,2022,FEBRERO,SABADO,2022-02-26,8.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.588422,-58.433439,1
852201,2022,MAYO,VIERNES,2022-05-20,7.0,Vialidad,Lesiones por siniestros viales,NO,NO,LINIERS,9.0,-34.650156,-58.528413,1
60478,2022,MAYO,SABADO,2022-05-28,10.0,Hurto,Hurto total,NO,NO,VILLA DEVOTO,11.0,-34.595278,-58.516715,1
55936,2022,SEPTIEMBRE,MARTES,2022-09-20,2.0,Robo,Robo total,NO,NO,CABALLITO,6.0,-34.605468,-58.455036,1
25234,2022,ENERO,SABADO,2022-01-01,3.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.575193,-58.434426,1
70018,2022,OCTUBRE,LUNES,2022-10-24,9.0,Robo,Robo total,NO,NO,BARRACAS,4.0,-34.659823,-58.394731,1
91674,2022,DICIEMBRE,MIERCOLES,2022-12-14,21.0,Robo,Robo total,NO,NO,RECOLETA,2.0,-34.583357,-58.391921,1
971391,2022,DICIEMBRE,MIERCOLES,2022-12-14,23.0,Lesiones,Lesiones Dolosas,NO,NO,SAN CRISTOBAL,3.0,-34.619182,-58.397531,1
31647,2022,NOVIEMBRE,MARTES,2022-11-15,0.0,Robo,Robo total,NO,NO,ALMAGRO,5.0,-34.607455,-58.421528,1
94385,2022,MAYO,JUEVES,2022-05-26,17.0,Robo,Robo total,NO,NO,NUEVA POMPEYA,4.0,-34.649696,-58.416346,1
45603,2022,ABRIL,LUNES,2022-04-25,18.0,Robo,Robo total,NO,NO,VILLA URQUIZA,12.0,-34.565361,-58.481802,1
964352,2022,ENERO,VIERNES,2022-01-28,6.0,Lesiones,Lesiones Dolosas,NO,NO,CONSTITUCION,1.0,-34.625111,-58.376758,1
47572,2022,MAYO,LUNES,2022-05-23,11.0,Robo,Robo total,NO,NO,FLORES,7.0,-34.626966,-58.461146,1
1008640,2022,ENERO,DOMINGO,2022-01-16,11.0,Amenazas,Amenazas,NO,NO,RETIRO,1.0,-34.581731,-58.381263,1
964288,2022,JUNIO,JUEVES,2022-06-09,4.0,Lesiones,Lesiones Dolosas,NO,NO,BOEDO,5.0,-34.625153,-58.426507,1
23222,2022,NOVIEMBRE,JUEVES,2022-11-10,18.0,Robo,Robo total,NO,NO,MONTE CASTRO,10.0,-34.612818,-58.503498,1
39358,2022,OCTUBRE,VIERNES,2022-10-28,10.0,Robo,Robo total,NO,SI,RETIRO,1.0,-34.598807,-58.376847,1
103661,2022,JUNIO,SABADO,2022-06-11,15.0,Robo,Robo total,NO,NO,MONSERRAT,1.0,-34.615202,-58.377523,1
50823,2022,AGOSTO,JUEVES,2022-08-25,13.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.599756,-58.397927,1
26896,2022,AGOSTO,VIERNES,2022-08-12,7.0,Hurto,Hurto total,NO,NO,VILLA SOLDATI,8.0,-34.662447,-58.446333,1
892459,2022,MARZO,LUNES,2022-03-21,16.0,Vialidad,Lesiones por siniestros viales,NO,NO,VELEZ SARSFIELD,10.0,-34.638505,-58.483567,1
5726,2022,MARZO,JUEVES,2022-03-24,22.0,Robo,Robo total,NO,NO,COLEGIALES,13.0,-34.573285,-58.457102,1
25531,2022,DICIEMBRE,JUEVES,2022-12-08,12.0,Hurto,Hurto total,NO,NO,FLORES,7.0,-34.643311,-58.461652,1
15770,2022,OCTUBRE,MIERCOLES,2022-10-12,17.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.61247287,-58.40557511,1
13258,2022,SEPTIEMBRE,MARTES,2022-09-13,11.0,Robo,Robo total,NO,NO,PARQUE CHAS,15.0,-34.582819,-58.476245,1
932318,2022,JULIO,MIERCOLES,2022-07-13,22.0,Lesiones,Lesiones Dolosas,NO,NO,BARRACAS,4.0,-34.654952,-58.37478,1
20242,2022,OCTUBRE,VIERNES,2022-10-07,22.0,Robo,Robo total,NO,NO,COLEGIALES,13.0,-34.571356,-58.454774,1
24496,2022,FEBRERO,MIERCOLES,2022-02-09,0.0,Robo,Robo total,NO,NO,BOEDO,5.0,-34.627689,-58.414018,1
42957,2022,JULIO,VIERNES,2022-07-08,17.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.606068,-58.39934,1
46698,2022,MAYO,JUEVES,2022-05-19,8.0,Hurto,Hurto total,NO,NO,PARQUE CHAS,15.0,-34.584001,-58.485662,1
108703,2022,DICIEMBRE,LUNES,2022-12-12,1.0,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12.0,-34.574026,-58.493322,1
102211,2022,JULIO,DOMINGO,2022-07-03,19.0,Robo,Robo total,SI,NO,FLORES,7.0,-34.626505,-58.46371,1
40010,2022,NOVIEMBRE,LUNES,2022-11-07,21.0,Robo,Robo total,NO,NO,CONSTITUCION,1.0,-34.625982,-58.383675,1
990880,2022,MARZO,JUEVES,2022-03-03,20.0,Amenazas,Amenazas,NO,NO,VILLA CRESPO,15.0,-34.602863,-58.439652,1
80174,2022,AGOSTO,SABADO,2022-08-13,13.0,Hurto,Hurto total,NO,NO,VILLA DEVOTO,11.0,-34.607519,-58.516519,1
46731,2022,SEPTIEMBRE,VIERNES,2022-09-16,20.0,Robo,Robo total,SI,NO,AGRONOMIA,15.0,-34.5914,-58.4958,1
9596,2022,FEBRERO,SABADO,2022-02-26,0.0,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7.0,-34.629357,-58.442928,1
105111,2022,OCTUBRE,SABADO,2022-10-22,21.0,Robo,Robo total,SI,SI,NUEVA POMPEYA,4.0,-34.646923,-58.41393,1
61280,2022,SEPTIEMBRE,MARTES,2022-09-20,13.0,Hurto,Hurto total,NO,NO,NUÑEZ,13.0,-34.550459,-58.467162,1
14812,2022,FEBRERO,MIERCOLES,2022-02-09,15.0,Robo,Robo total,NO,NO,RECOLETA,2.0,-34.591016,-58.388803,1
960403,2022,JULIO,MIERCOLES,2022-07-27,0.0,Amenazas,Amenazas,NO,NO,SAN CRISTOBAL,3.0,-34.627731,-58.405456,1
35404,2022,JULIO,VIERNES,2022-07-15,7.0,Robo,Robo total,NO,NO,CONSTITUCION,1.0,-34.626157,-58.390774,1
76999,2022,FEBRERO,SABADO,2022-02-19,10.0,Hurto,Hurto total,NO,NO,BELGRANO,13.0,-34.562642,-58.465187,1
94500,2022,NOVIEMBRE,MARTES,2022-11-01,20.0,Robo,Robo total,SI,NO,NUEVA POMPEYA,4.0,-34.651587,-58.420018,1
89952,2022,ENERO,VIERNES,2022-01-28,20.0,Hurto,Hurto total,NO,NO,VILLA DEL PARQUE,11.0,-34.603054,-58.487313,1
957000,2022,ABRIL,JUEVES,2022-04-21,16.0,Lesiones,Lesiones Dolosas,NO,NO,CONSTITUCION,1.0,-34.629833,-58.384203,1
42159,2022,OCTUBRE,LUNES,2022-10-17,23.0,Robo,Robo total,NO,NO,VILLA CRESPO,15.0,-34.595514,-58.428093,1
39684,2022,DICIEMBRE,DOMINGO,2022-12-11,15.0,Hurto,Hurto total,NO,NO,MONSERRAT,1.0,-34.615444,-58.370548,1
30718,2022,OCTUBRE,DOMINGO,2022-10-30,3.0,Robo,Robo total,NO,NO,CABALLITO,6.0,-34.622072,-58.427799,1
99409,2022,NOVIEMBRE,MARTES,2022-11-15,15.0,Hurto,Hurto total,NO,NO,VILLA REAL,10.0,-34.615314,-58.523456,1
101918,2022,NOVIEMBRE,DOMINGO,2022-11-06,16.0,Hurto,Hurto total,NO,NO,RECOLETA,2.0,-34.59786,-58.39589,1
10441,2022,ENERO,SABADO,2022-01-22,5.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.55465,-58.417409,1
83762,2022,DICIEMBRE,DOMINGO,2022-12-25,13.0,Hurto,Hurto total,NO,NO,FLORES,7.0,-34.64828985,-58.43953508,1
106292,2022,SEPTIEMBRE,DOMINGO,2022-09-11,19.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.584021,-58.408708,1
6978,2022,SEPTIEMBRE,DOMINGO,2022-09-04,2.0,Hurto,Hurto total,NO,NO,VILLA LUGANO,8.0,-34.678115,-58.491541,1
24815,2022,MARZO,DOMINGO,2022-03-13,0.0,Robo,Robo total,NO,NO,CABALLITO,6.0,-34.618182,-58.431091,1
31771,2022,MARZO,MIERCOLES,2022-03-09,19.0,Robo,Robo automotor,NO,NO,FLORES,7.0,-34.641778,-58.465165,1
106981,2022,ENERO,SABADO,2022-01-15,15.0,Robo,Robo total,NO,NO,VILLA SOLDATI,8.0,-34.657261,-58.445538,1
41379,2022,NOVIEMBRE,LUNES,2022-11-07,13.0,Hurto,Hurto total,NO,NO,PARQUE PATRICIOS,4.0,-34.637158,-58.406299,1
41697,2022,NOVIEMBRE,VIERNES,2022-11-11,18.0,Hurto,Hurto total,NO,NO,VILLA CRESPO,15.0,-34.601107,-58.436723,1
11775,2022,FEBRERO,JUEVES,2022-02-17,15.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.603955,-58.410672,1
891055,2022,OCTUBRE,MIERCOLES,2022-10-05,16.0,Vialidad,Lesiones por siniestros viales,NO,NO,AGRONOMIA,15.0,-34.590124,-58.486311,1
981687,2022,ENERO,DOMINGO,2022-01-23,7.0,Lesiones,Lesiones Dolosas,NO,NO,BALVANERA,3.0,-34.610539,-58.412874,1
54999,2022,NOVIEMBRE,MARTES,2022-11-01,20.0,Robo,Robo total,NO,NO,NUÑEZ,13.0,-34.540753,-58.465957,1
45750,2022,ENERO,MARTES,2022-01-18,7.0,Robo,Robo total,NO,NO,BELGRANO,13.0,-34.556318,-58.444576,1
22263,2022,JUNIO,MIERCOLES,2022-06-15,14.0,Hurto,Hurto total,NO,NO,PARQUE CHACABUCO,7.0,-34.642062,-58.438986,1
989950,2022,FEBRERO,JUEVES,2022-02-24,22.0,Lesiones,Lesiones Dolosas,NO,NO,VILLA DEL PARQUE,11.0,-34.603601,-58.495175,1
896297,2022,SEPTIEMBRE,SABADO,2022-09-17,14.0,Vialidad,Lesiones por siniestros viales,NO,NO,LINIERS,9.0,-34.641676,-58.52751,1
1140,2022,JUNIO,LUNES,2022-06-06,22.0,Robo,Robo total,NO,SI,CONSTITUCION,1.0,-34.618551,-58.377311,1
39157,2022,MARZO,VIERNES,2022-03-25,0.0,Robo,Robo total,NO,NO,RETIRO,1.0,-34.59624748,-58.3731252,1
73306,2022,DICIEMBRE,LUNES,2022-12-12,7.0,Robo,Robo total,NO,NO,SAN TELMO,1.0,-34.620672,-58.369982,1
97822,2022,AGOSTO,VIERNES,2022-08-12,17.0,Robo,Robo total,NO,NO,SAN TELMO,1.0,-34.6184687,-58.3672693,1
82025,2022,FEBRERO,SABADO,2022-02-05,9.0,Hurto,Hurto total,NO,NO,FLORESTA,10.0,-34.627063,-58.479296,1
18655,2022,NOVIEMBRE,MARTES,2022-11-29,5.0,Robo,Robo total,NO,NO,BARRACAS,4.0,-34.647364,-58.382434,1
8885,2022,MAYO,DOMINGO,2022-05-22,2.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.59296,-58.42806,1
97986,2022,OCTUBRE,MIERCOLES,2022-10-05,14.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.606258,-58.402049,1
42513,2022,FEBRERO,MARTES,2022-02-01,15.0,Hurto,Hurto total,NO,NO,RECOLETA,2.0,-34.591145,-58.401928,1
953118,2022,NOVIEMBRE,LUNES,2022-11-28,19.0,Lesiones,Lesiones Dolosas,NO,NO,CONSTITUCION,1.0,-34.633029,-58.380151,1
100956,2022,ABRIL,SABADO,2022-04-09,14.0,Robo,Robo total,NO,NO,PARQUE AVELLANEDA,9.0,-34.657572,-58.473065,1
938058,2022,ENERO,JUEVES,2022-01-06,13.0,Amenazas,Amenazas,NO,NO,FLORES,7.0,-34.649197,-58.440418,1
83146,2022,DICIEMBRE,VIERNES,2022-12-02,22.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.568221,-58.419341,1
37459,2022,MARZO,VIERNES,2022-03-18,18.0,Robo,Robo total,NO,NO,CABALLITO,6.0,-34.606865,-58.440068,1
51770,2022,AGOSTO,SABADO,2022-08-27,20.0,Hurto,Hurto total,NO,NO,RECOLETA,2.0,-34.594442,-58.402354,1
79812,2022,AGOSTO,LUNES,2022-08-01,7.0,Robo,Robo total,NO,NO,SAAVEDRA,12.0,-34.55811,-58.491544,1
45584,2022,ENERO,VIERNES,2022-01-21,5.0,Hurto,Hurto total,NO,NO,SAAVEDRA,12.0,-34.547573,-58.484253,1
82837,2022,FEBRERO,SABADO,2022-02-05,8.0,Hurto,Hurto total,NO,NO,FLORES,7.0,-34.621075,-58.459884,1
60858,2022,SEPTIEMBRE,JUEVES,2022-09-08,8.0,Hurto,Hurto total,NO,NO,VILLA PUEYRREDON,12.0,-34.57250939,-58.50902014,1
110012,2022,SEPTIEMBRE,LUNES,2022-09-26,0.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.580716,-58.416272,1
24529,2022,SEPTIEMBRE,VIERNES,2022-09-16,0.0,Robo,Robo total,NO,NO,VILLA LUGANO,8.0,-34.685109,-58.480182,1
